0 0.326743
1 0.221038
2 0.149497
3 0.101244
4 0.067725
5 0.045202
6 0.030429
7 0.019964
8 0.013084
9 0.008862
10 0.005547
11 0.004072
12 0.002499
13 0.001731
14 0.000958
15 0.000583
16 0.000343
17 0.000204
18 0.000096
19 0.000054
20 0.000048
21 0.000020
22 0.000024
23 0.000018
24 0.000008
25 0.000004
