# Results for the photon gas
# <beta> <occupancy> <rel. error>
0.25 4.340329 0.232764
0.50 2.108043 0.367532
0.75 1.425857 0.592683
1.00 1.098502 0.887535
1.25 0.923702 1.300335
1.50 0.801308 1.789905
2.00 0.668351 3.270134
3.00 0.562778 9.740925
4.00 0.525926 27.188657
